customerID,StreamingTV,StreamingMovies
5010-IPEAQ,Yes,No
4009-ALQFH,Yes,Yes
6383-ZTSIW,Yes,Yes
8990-YOZLV,No,No
3069-SSVSN,No,No
5222-IMUKT,Yes,Yes
3627-FCRDW,No,No
7562-GSUHK,No,Yes
6685-XSHHU,No internet service,No internet service
8901-UPRHR,Yes,Yes
4903-UYAVB,No internet service,No internet service
0118-JPNOY,Yes,No
6776-TLWOI,No internet service,No internet service
3845-FXCYS,No internet service,No internet service
5857-XRECV,No internet service,No internet service
0725-CXOTM,Yes,Yes
4343-EJVQB,No,No
9000-PLFUZ,Yes,Yes
3427-GGZZI,No,Yes
7779-ORAEL,No,Yes
0644-OQMDK,No,No
4077-CROMM,Yes,Yes
3154-CFSZG,No,Yes
2868-MZAGQ,No,Yes
4847-QNOKA,No,No
2220-IAHLS,No internet service,No internet service
1658-XUHBX,No,Yes
6379-RXJRQ,No,No
2378-HTWFW,No,Yes
8650-RHRKE,No,No
4377-VDHYI,No,Yes
0475-RIJEP,No,No
1260-TTRXI,No,Yes
3719-TDVQB,No internet service,No internet service
6328-ZPBGN,Yes,Yes
0201-MIBOL,Yes,Yes
4937-QPZPO,Yes,Yes
2925-VDZHY,Yes,Yes
6981-TDRFT,Yes,Yes
3413-CSSTH,No,No
8033-VCZGH,Yes,Yes
4789-KWMXN,Yes,Yes
0224-NIJLP,No internet service,No internet service
7542-CYDDM,No internet service,No internet service
4718-WXBGI,Yes,Yes
2867-UIMSS,No,Yes
8495-PRWFH,No,No
0439-IFYUN,No,No
5716-LIBJC,Yes,Yes
2868-LLSKM,No,No
8111-RKSPX,No,No
2988-QRAJY,Yes,Yes
1585-MQSSU,No,No
0071-NDAFP,No internet service,No internet service
2856-NNASM,Yes,Yes
7328-ZJAJO,No internet service,No internet service
6458-CYIDZ,No,No
8559-CIZFV,Yes,No
1090-PYKCI,Yes,No
3058-WQDRE,No,No
7547-EKNFS,Yes,No
2279-AXJJK,No,Yes
6769-DYBQN,No,Yes
0909-SELIE,No,Yes
3417-TSCIC,No,No
1042-HFUCW,No,No
4439-JMPMT,Yes,No
6537-OTKMY,Yes,Yes
8999-EXMNO,No internet service,No internet service
6725-TPKJO,No internet service,No internet service
2446-BEGGB,Yes,Yes
7162-WPHPM,No,No
1599-MMYRQ,No,No
8821-KVZKQ,Yes,Yes
1496-GGSUK,No,No
6434-TTGJP,No,Yes
0042-JVWOJ,No internet service,No internet service
0130-SXOUN,No,Yes
2575-GFSOE,No,No
2330-PQGDQ,No,No
1452-UZOSF,Yes,No
2097-YVPKN,No internet service,No internet service
2842-JTCCU,No,No
8597-CTXVJ,No,No
6631-HMANX,Yes,Yes
9962-BFPDU,No internet service,No internet service
3296-SILRA,No,No
9681-OXGVC,Yes,Yes
6394-HHHZM,No internet service,No internet service
5995-LFTLE,No internet service,No internet service
5180-UCIIQ,No,Yes
1932-UEDCX,Yes,Yes
7153-OANIO,No,No
5188-HGMLP,No,No
0665-XHDJU,Yes,Yes
6521-YYTYI,Yes,Yes
8878-HMWBV,No,No
8265-HKSOW,No,Yes
3544-FBCAS,Yes,Yes
5331-RGMTT,Yes,Yes
4759-PXTAN,Yes,Yes
7054-DMVAS,Yes,No
3428-MMGUB,Yes,No
6549-BTYPG,Yes,Yes
7823-JSOAG,No,No
3705-RHRFR,Yes,Yes
9374-YOLBJ,No internet service,No internet service
9074-KGVOX,Yes,No
6128-DAFVY,Yes,Yes
9933-QRGTX,Yes,Yes
4476-OSWTN,Yes,Yes
3751-KTZEL,No,Yes
1977-STDKI,No,No
5066-GFJMM,No internet service,No internet service
2661-GKBTK,Yes,Yes
0458-HEUZG,No,No
7268-WNTCP,No internet service,No internet service
0824-VWDPO,No,Yes
8409-WQJUX,Yes,Yes
2578-JQPHZ,Yes,Yes
3278-FSIXX,No,No
5813-UECBU,No,No
0328-GRPMV,No,No
9746-UGFAC,No internet service,No internet service
2946-KIQSP,No,No
0625-AFOHS,No internet service,No internet service
6726-WEXXK,No,No
4636-OLWOE,No,No
4342-HENTK,No,No
4685-ERGHK,Yes,No
0885-HMGPY,No,No
5003-OKNNK,No internet service,No internet service
4195-SMMNX,No internet service,No internet service
7208-PSIHR,Yes,Yes
4012-ZTHBR,No,No
0489-WMEMG,No,No
7435-ZNUYY,No internet service,No internet service
1354-YZFNB,No internet service,No internet service
6956-SMUCM,Yes,Yes
2985-FMWYF,Yes,Yes
2812-ENYMO,Yes,Yes
2717-HVIZY,No internet service,No internet service
3223-WZWJM,No,Yes
3422-GALYP,No,No
9053-JZFKV,Yes,Yes
2530-ENDWQ,Yes,Yes
2890-WFBHU,No,Yes
0327-WFZSY,Yes,Yes
7977-HXJKU,No internet service,No internet service
6615-ZGEDR,No internet service,No internet service
7033-CLAMM,No internet service,No internet service
4023-RTIQM,No,Yes
0864-FVJNJ,Yes,Yes
7356-IWLFW,No,No
9541-PWTWO,Yes,Yes
3967-VQOGC,No internet service,No internet service
7872-RDDLZ,No,No
9250-WYPLL,No,No
6308-CQRBU,Yes,Yes
2754-XBHTB,Yes,No
1597-LHYNC,No,Yes
0186-CAERR,Yes,Yes
3043-SUDUA,No internet service,No internet service
5442-BHQNG,No,No
2169-RRLFW,No internet service,No internet service
5872-OEQNH,No,Yes
3162-KKZXO,Yes,Yes
7055-VKGDA,Yes,Yes
0754-UKWQP,Yes,Yes
8873-GLDMH,No,No
5696-JVVQY,No,Yes
8946-BFWSG,No internet service,No internet service
7493-TPUWZ,No,No
0547-HURJB,No internet service,No internet service
8904-OPDCK,No,No
8845-LWKGE,Yes,No
1577-HKTFG,No internet service,No internet service
8752-STIVR,Yes,No
0691-NIKRI,Yes,Yes
5022-JNQEQ,No,No
4558-FANTW,Yes,No
3249-VHRIP,No,Yes
3736-BLEPA,Yes,No
4701-LKOZD,Yes,Yes
6603-QWSPR,Yes,Yes
9921-QFQUL,No,Yes
1929-ZCBHE,No,No
4378-MYPGO,Yes,Yes
8651-ENBZX,Yes,Yes
4129-LYCOI,Yes,Yes
7798-JVXYM,Yes,Yes
8647-SDTWQ,No,No
2696-ECXKC,Yes,Yes
2081-KJSQF,No internet service,No internet service
7623-TRNQN,No,No
3323-CPBWR,Yes,No
9330-IJWIO,Yes,Yes
3384-CTMSF,Yes,Yes
0902-RFHOF,No internet service,No internet service
9286-DOJGF,No,No
6048-QBXKL,No,No
9661-MHUMO,No,No
7718-RXDGG,No,No
1025-FALIX,No,No
3451-VAWLI,No internet service,No internet service
3407-QGWLG,No internet service,No internet service
1842-EZJMK,Yes,Yes
2347-WKKAE,No,Yes
8735-DCXNF,No,No
3214-IYUUQ,No,Yes
1936-UAFEH,Yes,Yes
3587-PMCOY,Yes,Yes
8079-XRJRS,No,No
1027-LKKQQ,Yes,Yes
7148-XZPHA,No,No
8073-IJDCM,No internet service,No internet service
5309-TAIKL,No,Yes
6856-RAURS,No,No
8778-LMWTJ,No,No
9717-IOAAF,No internet service,No internet service
8884-ADFVN,Yes,Yes
2845-KDHVX,No,Yes
0848-SOMKO,No,Yes
2720-WGKHP,Yes,Yes
6734-FQAJX,Yes,Yes
2869-ADAWR,Yes,No
1535-VTJOQ,No internet service,No internet service
6368-TZZDT,No internet service,No internet service
0943-ZQPXH,Yes,Yes
1293-BSEUN,No internet service,No internet service
9894-EZEWG,No,No
1302-TPUBN,No internet service,No internet service
7851-FLGGQ,No,Yes
0637-UBJRP,No,Yes
0940-OUQEC,No,No
2378-VTKDH,Yes,Yes
0927-CNGRH,No internet service,No internet service
8608-OZTLB,Yes,No
2335-GSODA,No,No
1952-DVVSW,No internet service,No internet service
0702-PGIBZ,Yes,Yes
6656-GULJQ,Yes,Yes
9853-JFZDU,No,No
1963-VAUKV,No internet service,No internet service
3777-XROBG,No internet service,No internet service
6994-FGRHH,Yes,Yes
4000-VGMQP,Yes,Yes
3999-WRNGR,Yes,Yes
3466-RITXD,Yes,No
2680-XKKNJ,No,No
3058-HJCUY,Yes,Yes
2974-GGUXS,Yes,No
7994-XIRTR,No,Yes
3259-FDWOY,Yes,Yes
2101-RANCD,No,No
7921-BEPCI,No,No
0807-ZABDG,No,No
8510-TMWYB,No,No
3258-ZKPAI,Yes,Yes
1428-IEDPR,Yes,Yes
5298-GSTLM,Yes,Yes
4450-YOOHP,Yes,Yes
6728-CZFEI,Yes,No
5748-RNCJT,Yes,Yes
3653-NCRDJ,No internet service,No internet service
6121-TNHBO,Yes,No
5119-NZPTV,No,No
6519-ZHPXP,Yes,Yes
7739-LAXOG,No,Yes
3472-QPRCH,No internet service,No internet service
8224-UAXBZ,Yes,No
9610-WCESF,Yes,No
9776-CLUJA,No,No
2486-WYVVE,Yes,Yes
3865-ZYKAD,No,No
1422-DGUBX,No,No
2999-AANRQ,Yes,No
8668-KNZTI,No,No
0480-KYJVA,No internet service,No internet service
6034-ZRYCV,Yes,Yes
9746-YKGXB,No,Yes
3926-YZVVX,No,No
6000-UKLWI,No internet service,No internet service
2079-FBMZK,No,No
6332-FBZRI,No,No
2096-XOTMO,No internet service,No internet service
3266-FTKHB,No internet service,No internet service
8221-EQDGL,No,No
2346-LOCWC,No internet service,No internet service
6608-QQLVK,No,No
0298-XACET,Yes,No
7560-QJAVJ,Yes,Yes
2995-YWTCD,No internet service,No internet service
3551-HUAZH,No,No
9137-UIYPG,Yes,Yes
2809-ZMYOQ,Yes,Yes
5084-OOVCJ,No,No
0254-WWRKD,No,No
7727-SHVZV,No internet service,No internet service
6302-JGYRJ,Yes,Yes
5339-PXDVH,Yes,No
2205-LPVGL,No,No
8782-NUUOL,Yes,Yes
3685-YLCMQ,Yes,Yes
7601-WFVZV,No internet service,No internet service
4609-KNNWG,No internet service,No internet service
4868-AADLV,Yes,Yes
9529-OFXHY,Yes,No
8634-MPHTR,Yes,Yes
2669-QVCRG,No,No
2478-EEWWM,Yes,Yes
9174-IHETN,No,No
2233-TXSIU,Yes,No
9644-UMGQA,No,No
3256-EZDBI,No,No
8761-NSOBC,Yes,Yes
0419-YAAPX,Yes,No
8413-VONUO,Yes,Yes
0872-CASZJ,No,Yes
4726-DLWQN,Yes,No
8164-OCKUJ,No internet service,No internet service
3094-JOJAI,No,No
9494-MRNYX,No,No
2599-CZABP,No,No
7945-PRBVF,No internet service,No internet service
4544-RXFMG,No,No
0859-YGKFW,No internet service,No internet service
1150-FTQGN,Yes,No
9223-UCPVT,Yes,Yes
7196-LIWRH,No internet service,No internet service
5448-VWNAM,Yes,No
1177-XZBJL,No,No
3518-FSTWG,Yes,Yes
9330-VOFSZ,Yes,Yes
4351-QLCSU,Yes,No
0939-EREMR,No,No
9389-ACWBI,No,No
5419-JPRRN,Yes,Yes
3644-QXEHN,Yes,Yes
2911-IJORQ,Yes,Yes
5921-NGYRH,No,No
2100-BDNSN,Yes,No
5998-DZLYR,No,Yes
0488-GSLFR,No,No
9318-NKNFC,No internet service,No internet service
3985-HOYPM,No internet service,No internet service
9728-FTTVZ,No,No
9548-LERKT,No internet service,No internet service
6576-FBXOJ,Yes,Yes
4310-KEDTB,No,No
7254-IQWOZ,No,No
2474-BRUCM,Yes,Yes
4062-HBMOS,Yes,Yes
0742-NXBGR,No,No
2676-ISHSF,No internet service,No internet service
9236-NDUCW,No,No
4753-PADAS,Yes,Yes
6103-QCKFX,No,No
7781-EWARA,Yes,Yes
6110-OHIHY,Yes,No
7018-FPXHH,No,No
5889-LFOLL,No,Yes
5708-EVONK,No,Yes
8708-XPXHZ,Yes,Yes
0616-ATFGB,No,No
0572-ZJKLT,No,Yes
5135-RDDQL,No,No
1353-LJWEM,No,No
1794-SWWKL,No,No
6166-YIPFO,Yes,Yes
7016-BPGEU,No,No
6876-ADESB,No,No
9332-GYWLO,Yes,No
1963-SVUCV,No,No
4184-VODJZ,No,Yes
0220-EBGCE,No,Yes
1092-WPIVQ,No internet service,No internet service
7233-IOQNP,No,No
2834-JKOOW,No,No
2754-VDLTR,Yes,Yes
2400-FEQME,No internet service,No internet service
3190-XFANI,Yes,Yes
7551-DACSP,No,No
4957-SREEC,No internet service,No internet service
7235-NXZCP,No,No
0230-UBYPQ,No,No
4923-ADWXJ,No,Yes
1763-KUAAW,No internet service,No internet service
1104-TNLZA,Yes,Yes
5195-KPUNQ,No,Yes
0520-FDVVT,Yes,Yes
3439-GVUSX,No,No
1444-VVSGW,Yes,Yes
5712-PTIWW,No,No
5949-HGVJL,Yes,Yes
5203-XEHAX,No,Yes
1635-HDGFT,No internet service,No internet service
3315-TOTBP,No,No
8050-XGRVL,No,No
6661-HBGWL,Yes,Yes
1518-VOWAV,Yes,Yes
9828-QHFBK,No,No
3908-MKIMJ,No,No
5012-YSPJJ,No,No
5909-ECHUI,No,Yes
1309-BXVOQ,Yes,Yes
6728-VOIFY,Yes,Yes
9317-WZPGV,No,Yes
4891-NLUBA,Yes,Yes
2856-HYAPG,No,No
8969-PRHFK,No internet service,No internet service
0661-KQHNK,No internet service,No internet service
8709-KRDVL,Yes,Yes
4488-PSYCG,No internet service,No internet service
1427-VERSM,Yes,Yes
9801-NOSHQ,No internet service,No internet service
6339-YPSAH,No,No
3621-CEOVK,Yes,Yes
6906-ANDWJ,No,No
2159-TURXX,No internet service,No internet service
1548-FEHVL,Yes,Yes
3795-CAWEX,Yes,Yes
6215-NQCPY,Yes,Yes
5647-URDKA,No internet service,No internet service
2229-DPMBI,No internet service,No internet service
9626-WEQRM,No,No
2188-SXWVT,No,No
6258-PVZWJ,Yes,Yes
1094-BKOSX,No,Yes
6969-MVBAI,Yes,No
2978-XXSOG,No,No
2342-CKIAO,No internet service,No internet service
6953-PBDIN,Yes,No
3898-BSJYF,No,Yes
3938-YFPXD,Yes,Yes
7696-AMHOD,Yes,Yes
2453-SAFNS,Yes,No
9558-IHEZX,Yes,Yes
9617-UDPEU,No internet service,No internet service
6340-DACFT,No internet service,No internet service
4955-VCWBI,No internet service,No internet service
6813-GZQCG,No internet service,No internet service
7426-GSWPO,Yes,Yes
3389-KTRXV,No internet service,No internet service
3118-UHVVQ,No internet service,No internet service
1031-IIDEO,No,No
5832-XKAES,No,No
3205-MXZRA,Yes,No
4701-AHWMW,Yes,Yes
8317-BVKSO,No internet service,No internet service
5702-KVQRD,Yes,Yes
0083-PIVIK,Yes,No
9210-IAHGH,Yes,Yes
6169-PGNCD,Yes,No
0023-XUOPT,Yes,No
4592-IWTJI,No,No
4909-JOUPP,Yes,Yes
4657-FWVFY,Yes,No
2257-BOVXD,Yes,No
7729-JTEEC,No,No
7632-MNYOY,Yes,Yes
6518-LGAOV,Yes,Yes
7242-QZLXF,No,No
4576-CSAJH,No,No
1000-AJSLD,No internet service,No internet service
9696-RMYBA,Yes,No
8690-UPCZI,Yes,No
1062-LHZOD,No,No
9770-LXDBK,No internet service,No internet service
4086-WITJG,No internet service,No internet service
8344-WFMFH,No,No
9600-NAXZN,Yes,Yes
8822-KNBHV,Yes,Yes
8404-FYDIB,No,No
2791-SFVEW,No internet service,No internet service
6457-USBER,No,Yes
6762-NSODU,No internet service,No internet service
4662-EKDPQ,No,Yes
9248-OJYKK,No,No
9888-ZCUMM,Yes,Yes
3398-FSHON,Yes,No
3319-DWOEP,Yes,Yes
1074-WVEVG,No internet service,No internet service
9979-RGMZT,Yes,Yes
6437-UDQJM,Yes,Yes
1226-IENZN,No,Yes
2108-GLPQB,No,No
9259-PACGQ,No,No
4415-IJZTP,No,No
1465-VINDH,Yes,Yes
5474-LAMUQ,No internet service,No internet service
3468-DRVQJ,Yes,No
1122-YJBCS,No,No
4990-ALDGW,No internet service,No internet service
4816-OKWNX,Yes,Yes
3315-IKYZQ,Yes,No
2810-FTLEM,No,No
4747-LCAQL,Yes,Yes
3411-WLRSQ,No,No
0898-XCGTF,Yes,Yes
8006-PYCSW,No internet service,No internet service
8249-THVEC,No internet service,No internet service
8722-PRFDV,Yes,Yes
2164-SOQXL,No internet service,No internet service
4020-KIUDI,No internet service,No internet service
5850-BDWCY,No internet service,No internet service
2038-YSEZE,No,No
0827-ITJPH,No internet service,No internet service
8799-OXZMD,No,No
1925-TIBLE,Yes,No
1705-GUHPV,No internet service,No internet service
4779-ZGICK,No internet service,No internet service
0048-PIHNL,No internet service,No internet service
0818-OCPZO,No,No
3967-KXAPS,Yes,Yes
1447-GIQMR,No,No
3704-IEAXF,Yes,Yes
6810-VCAEX,No,No
0674-EYYZV,Yes,No
4480-MBMLB,Yes,Yes
1395-OFUWC,No,No
0822-QGCXA,Yes,Yes
0872-NXJYS,No,Yes
2832-KJCRD,Yes,Yes
3588-WSTTJ,Yes,Yes
4075-WKNIU,Yes,No
5090-EMGTC,Yes,Yes
2346-CZYIL,No internet service,No internet service
3798-EPWRR,No,No
6258-NGCNG,No internet service,No internet service
4186-ZBUEW,No,Yes
5274-XHAKY,Yes,No
1442-BQPVU,No,No
3978-YNKDD,No internet service,No internet service
4940-KHCWD,No,No
9412-ARGBX,Yes,No
1389-CXMLU,Yes,No
9589-ABEPT,Yes,No
9388-ZEYVT,No,Yes
0305-SQECB,No,No
7605-SNLQG,No,No
4670-TABXH,Yes,Yes
5561-NWEVX,No,No
0064-SUDOG,No internet service,No internet service
8561-NMTBD,Yes,Yes
5161-XEUVX,Yes,No
8292-FRFZQ,No,No
8591-NXRCV,No,Yes
7895-VONWT,Yes,Yes
4526-RMTLL,No,Yes
6253-GNHWH,No,No
4566-NECEV,No,Yes
8080-POTJR,Yes,Yes
6906-MPARY,No,Yes
3662-FXJFO,No internet service,No internet service
8107-RZLNV,Yes,Yes
0516-OOHAR,Yes,Yes
2027-CWDNU,No,Yes
2737-WFVYW,Yes,Yes
9912-OMZDS,Yes,Yes
3733-ZEECP,No,No
7878-RTCZG,No internet service,No internet service
2452-MRMZF,No internet service,No internet service
2272-QAGFO,No,No
7103-IPXPJ,Yes,Yes
4342-HFXWS,Yes,No
3545-CNWRG,Yes,Yes
1785-BPHTP,Yes,No
4989-LIXVT,No,Yes
7315-WYOAW,Yes,Yes
1173-XZPYF,Yes,No
9850-OWRHQ,No,No
3768-NLUBH,Yes,Yes
8676-TRMJS,No,No
2509-TFPJU,No internet service,No internet service
9530-GRMJG,Yes,Yes
6898-RBTLU,Yes,Yes
5481-NTDOH,Yes,Yes
2068-WWXQZ,No internet service,No internet service
7359-SSBJK,Yes,No
2061-VVFST,No internet service,No internet service
0685-MLYYM,No,No
0749-IRGQE,Yes,Yes
2380-DAMQP,Yes,Yes
2256-YLYLP,Yes,Yes
1272-ILHFG,No internet service,No internet service
0164-XAIRP,No internet service,No internet service
5666-CYCYZ,No,Yes
4011-ARPHK,No,No
8182-PNAGI,No,No
6365-HITVU,Yes,Yes
7558-IMLMT,No internet service,No internet service
9488-FYQAU,Yes,Yes
3590-TCXTB,No internet service,No internet service
6994-KERXL,No,Yes
7957-RYHQD,No,No
2180-DXNEG,Yes,Yes
1960-UOTYM,Yes,Yes
2740-JFBOK,No internet service,No internet service
6500-JVEGC,Yes,No
5515-AKOAJ,Yes,Yes
8976-OQHGT,No,No
5245-VDBUR,No,No
6230-BSUXY,No,Yes
8469-SNFFH,Yes,No
2144-ESWKO,No,No
1241-FPMOF,No internet service,No internet service
9928-BZVLZ,No,Yes
4114-QMKVN,No,Yes
2775-SEFEE,No,No
9003-CPATH,No,No
1754-GKYPY,Yes,Yes
5294-CDGWY,Yes,Yes
7956-XQWGU,No internet service,No internet service
1591-MQJTP,No,Yes
5295-PCJOO,No,No
2369-FEVNO,No internet service,No internet service
9863-JZAIC,Yes,No
7471-MQPOS,No,Yes
7660-HDPJV,No,No
5115-SQAAU,No internet service,No internet service
9845-QOMAD,No internet service,No internet service
7672-VFMXZ,No,No
9739-JLPQJ,Yes,Yes
9916-AYHTC,No internet service,No internet service
3855-ONCAR,Yes,No
1488-SYSFC,No internet service,No internet service
7931-PXHFC,No,Yes
3990-QYKBE,Yes,Yes
0970-QXPXW,No internet service,No internet service
3259-KNMRR,Yes,Yes
6120-RJKLU,Yes,Yes
9572-WUKSB,No,No
5893-KCLGT,No internet service,No internet service
0076-LVEPS,No,No
3640-JQGJG,No,No
4919-MOAVT,No,No
1596-OQSPS,No,No
9867-XOBQA,Yes,No
9546-KDTRB,No internet service,No internet service
3090-HAWSU,Yes,Yes
9820-RMCQV,No,No
3174-RKMOW,Yes,Yes
1760-CAZHT,No internet service,No internet service
7839-QRKXN,No internet service,No internet service
8441-SHIPE,No internet service,No internet service
5204-QZXPU,Yes,No
4597-ELFTS,No internet service,No internet service
1320-GVNHT,Yes,Yes
1047-RNXZV,No internet service,No internet service
3541-ZNUHK,No,No
8450-JOVAH,No,No
8725-JEDFD,No,No
7562-UXTPG,No,No
8071-SBTRN,Yes,Yes
1113-IUJYX,Yes,Yes
6668-CNMFP,No,Yes
5626-MGTUK,Yes,No
5681-LLOEI,No,No
8212-DJRCH,No,Yes
4323-OHFOW,Yes,Yes
4933-BSAIP,No internet service,No internet service
2030-BTZRO,No internet service,No internet service
1116-DXXDF,Yes,Yes
9274-CNFMO,No,No
7758-XKCBS,No,No
8992-JQYUN,Yes,Yes
6563-VNPMN,No,No
0617-AQNWT,No,Yes
2267-WTPYD,No,Yes
0270-THENM,No,No
2446-PLQVO,No,No
4707-MAXGU,No internet service,No internet service
2710-WYVXG,No,Yes
3005-NFMTA,Yes,Yes
6300-BWMJX,Yes,No
8784-CGILN,Yes,Yes
5389-FFVKB,No,Yes
7009-LGECI,No,No
8444-WRIDW,No,No
5022-KVDQT,No,No
7976-CICYS,No internet service,No internet service
1036-GUDCL,Yes,Yes
2005-DWQZJ,No internet service,No internet service
8148-WOCMK,No internet service,No internet service
7815-PDTHL,No internet service,No internet service
9451-LPGOO,No,Yes
9173-IVZVP,No internet service,No internet service
9129-UXERG,Yes,Yes
3635-JBPSG,No,Yes
7964-ZRKKG,Yes,No
5868-YWPDW,No,Yes
6229-LSCKB,Yes,No
2025-JKFWI,Yes,Yes
4078-SAYYN,Yes,Yes
1724-IQWNM,No internet service,No internet service
8217-QYOHV,No,No
5546-QUERU,No internet service,No internet service
9940-HPQPG,No,No
6897-UUBNU,Yes,No
6127-IYJOZ,No,No
6618-RYATB,No,No
8930-XOTDP,Yes,No
5916-QEWPT,Yes,Yes
5060-TQUQN,No,No
0531-XBKMM,No,No
8465-SBRXP,Yes,No
2408-PSJVE,No,No
9079-YEXQJ,Yes,Yes
9700-ZCLOT,No internet service,No internet service
8738-JOKAR,No,Yes
4534-WGCIR,No internet service,No internet service
1930-WNXSB,Yes,Yes
2685-SREOM,No,Yes
3508-CFVZL,Yes,Yes
0402-CQAJN,Yes,Yes
6692-UDPJC,Yes,No
1273-MTETI,No,Yes
0657-DOGUM,No,No
5480-HPRRX,No,No
8792-AOROI,No,Yes
0295-PPHDO,Yes,Yes
5146-YYFRZ,No internet service,No internet service
1195-OIYEJ,Yes,Yes
5906-CVLHP,No,No
3452-SRFEG,No,No
4070-OKWVH,Yes,No
5297-MDOIR,No,No
6369-MCAKO,Yes,Yes
4926-UMJZD,No,No
6848-HJTXY,No internet service,No internet service
6341-AEVKX,Yes,Yes
4501-EQDRN,No,No
2990-HWIML,Yes,Yes
0682-USIXD,Yes,No
6976-BWGLQ,No internet service,No internet service
7078-NVFAM,No,No
8065-QBYTO,Yes,No
2133-TSRRM,Yes,Yes
7384-GHBPI,No,Yes
7603-USHJS,No,No
7234-FECYN,Yes,Yes
2511-ALLCS,No internet service,No internet service
3191-CSNMG,Yes,No
7952-OBOYL,Yes,No
7470-DYNOE,No,Yes
7853-OETYL,No,No
1545-ACTAS,Yes,Yes
5876-HZVZM,No,No
1400-MMYXY,Yes,Yes
5126-RCXYW,No,Yes
3085-QUOZK,No,No
2363-BJLSL,Yes,Yes
1956-YIFGE,Yes,Yes
3926-CUQZX,No,No
7921-LMDFQ,Yes,Yes
2925-MXLSX,Yes,No
5820-PTRYM,No,No
9609-BENEA,Yes,No
6211-WHMYA,Yes,No
4459-BBGHE,Yes,Yes
9945-PSVIP,No internet service,No internet service
1041-RXHRA,No,No
1750-CSKKM,Yes,No
9108-EJFJP,No,No
0530-IJVDB,Yes,Yes
0508-SQWPL,No internet service,No internet service
2215-ZAFGX,Yes,No
8213-TAZPM,Yes,Yes
7142-HVGBG,Yes,Yes
1304-SEGFY,Yes,Yes
7242-EDTYC,No internet service,No internet service
2904-GGUAZ,No,No
8267-ZNYVZ,Yes,Yes
5136-GFPMB,No,Yes
2595-KIWPV,No internet service,No internet service
5243-SAOTC,No,No
9398-MMQTO,No,No
7619-PLRLP,No,Yes
6457-GIRWB,No,No
6508-NJYRO,No internet service,No internet service
1450-SKCVI,No,No
4710-NKCAW,No,No
5306-BVTKJ,No,No
0357-NVCRI,No internet service,No internet service
5570-PTWEH,No,No
2371-KFUOG,Yes,Yes
0463-ZSDNT,No,Yes
6502-MJQAE,No,No
6257-DTAYD,Yes,Yes
4616-ULAOA,Yes,Yes
7693-LCKZL,No,No
7746-AWNQW,No,No
5996-EBTKM,No,Yes
2758-RNWXS,No,Yes
2314-TNDJQ,No,Yes
2405-LBMUW,No,Yes
3454-JFUBC,No internet service,No internet service
0032-PGELS,No,No
9039-ZVJDC,No internet service,No internet service
6797-LNAQX,Yes,Yes
9013-AQORL,No,Yes
2898-MRKPI,Yes,Yes
2750-BJLSB,Yes,Yes
3648-GZPHF,No,No
2075-RMJIK,No,No
9588-YRFHY,No internet service,No internet service
6394-MFYNG,Yes,Yes
1564-NTYXF,No,Yes
9364-YKUVW,No internet service,No internet service
5392-AKEMH,No,No
2451-YMUXS,No,No
3914-FDRHP,Yes,No
3078-ZKNTS,No internet service,No internet service
1024-KPRBB,Yes,Yes
4690-PKDQG,Yes,No
8155-IBNHG,No,No
0886-QGENL,Yes,Yes
9547-ITEFG,Yes,Yes
1264-FUHCX,Yes,Yes
7789-CRUVC,No,No
6598-KELSS,Yes,No
8739-WWKDU,Yes,No
8685-WHQPW,No,No
4745-LSPLO,No internet service,No internet service
8083-YTZES,No,No
7240-FQLHE,Yes,Yes
6664-FPDAC,Yes,Yes
9972-VAFJJ,Yes,No
0422-UXFAP,Yes,Yes
1904-WAJAA,No,No
5130-YPIRV,Yes,No
2843-CQMEG,No,No
6439-PKTRR,Yes,No
5351-QESIO,No,No
0786-VSSUD,Yes,No
5568-DMXZS,Yes,No
8468-FZTOE,No,Yes
6633-SYEUS,No,No
6447-GORXK,No,No
6967-PEJLL,No,No
3976-BWUCK,Yes,No
5981-ZVXOT,Yes,Yes
1684-FLBGS,Yes,No
1389-WNUIB,Yes,Yes
0376-OIWME,Yes,Yes
3585-ISXZP,Yes,Yes
0218-QNVAS,Yes,Yes
6583-QGCSI,Yes,No
0804-YGEQV,No internet service,No internet service
7164-BPTUT,Yes,Yes
4174-LPGTI,No,Yes
2523-EWWZL,No,No
0928-XUTSN,No,Yes
2108-XWMPY,No,No
0052-YNYOT,No internet service,No internet service
6304-IJFSQ,No,No
9586-JGQKH,Yes,Yes
4501-VCPFK,No,No
6075-SLNIL,No,Yes
9347-AERRL,No internet service,No internet service
0093-XWZFY,Yes,Yes
2274-XUATA,Yes,Yes
1980-KXVPM,No,No
7703-ZEKEF,No,No
0723-DRCLG,No,No
5482-NUPNA,No,No
6691-CCIHA,Yes,Yes
1685-BQULA,Yes,No
9053-EJUNL,Yes,No
0666-UXTJO,Yes,No
1471-GIQKQ,No,No
4807-IZYOZ,No internet service,No internet service
1122-JWTJW,No,No
9710-NJERN,No internet service,No internet service
9837-FWLCH,No internet service,No internet service
1699-HPSBG,Yes,No
7203-OYKCT,Yes,Yes
1035-IPQPU,Yes,Yes
7398-LXGYX,No,No
2823-LKABH,No,Yes
8775-CEBBJ,No,No
0550-DCXLH,Yes,Yes
9281-CEDRU,Yes,No
2235-DWLJU,Yes,Yes
0871-OPBXW,No internet service,No internet service
